,Open (USD),High (USD),Low (USD),Close (USD),Volume,Market Cap (USD),SMA,EMA,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK
2020-09-13,10440.67000000,10580.11000000,10200.00000000,10332.83000000,43837.60986500,43837.60986500,11256.2498,10727.5794,40.7466,9310.9806,10578.0073,23248.2748,-293.7252,-53.3597,-240.3655,24.1919,25.2584
2020-09-14,10332.84000000,10750.00000000,10212.34000000,10671.77000000,67059.29136100,67059.29136100,11271.0544,10722.2643,47.4250,9310.5558,10561.0238,23065.7036,-260.1086,-15.7944,-244.3141,26.6956,29.5096
2020-09-15,10671.77000000,10930.04000000,10606.48000000,10785.31000000,61822.45278600,61822.45278600,11266.1614,10728.2686,49.4792,9342.8408,10557.9328,22708.8526,-221.7492,18.0519,-239.8012,30.0284,35.3172
2020-09-16,10785.23000000,11093.00000000,10661.22000000,10954.01000000,64991.51244000,64991.51244000,11267.1162,10749.7678,52.4519,9382.0290,10574.1281,22495.1192,-175.7110,51.2721,-226.9831,38.5067,50.6932
2020-09-17,10954.01000000,11045.46000000,10745.83000000,10939.99000000,55601.61452900,55601.61452900,11263.9054,10767.8842,52.1771,9447.2284,10590.7805,22026.3016,-138.7572,70.5808,-209.3379,51.1113,67.3233
2020-09-18,10940.00000000,11038.03000000,10812.84000000,10933.39000000,47266.72827500,47266.72827500,11260.5810,10783.6467,52.0389,9511.3769,10609.5991,21591.8207,-108.7500,80.4704,-189.2203,66.4820,81.4295
2020-09-19,10933.40000000,11179.79000000,10887.37000000,11080.65000000,38440.03685800,38440.03685800,11255.4848,10811.9327,54.9088,9630.6212,10644.9780,20788.5457,-72.2535,93.5735,-165.8270,79.3498,89.2967
2020-09-20,11080.64000000,11080.64000000,10723.00000000,10920.28000000,39157.92256500,39157.92256500,11237.8670,10822.2515,51.3081,9748.0466,10668.0859,19868.4793,-55.6290,88.1584,-143.7874,85.8467,86.8140
2020-09-21,10920.28000000,10988.86000000,10296.35000000,10417.22000000,70683.43117900,70683.43117900,11224.7844,10783.6771,42.0034,9935.5740,10646.7559,17758.5748,-82.1004,49.3496,-131.4500,82.6685,71.8948
2020-09-22,10417.22000000,10572.71000000,10353.00000000,10529.61000000,43991.23547600,43991.23547600,11210.9804,10759.4802,44.4281,10040.5229,10643.2952,16671.0184,-92.9388,30.8089,-123.7477,71.6699,56.3010
2020-09-23,10529.61000000,10537.15000000,10136.82000000,10241.46000000,51876.56807900,51876.56807900,11191.9702,10710.1449,39.8303,10024.9765,10616.4818,16531.5340,-123.3577,0.3121,-123.6697,54.2658,34.6015
2020-09-24,10241.46000000,10795.24000000,10190.93000000,10736.32000000,57676.61942700,57676.61942700,11171.7984,10712.6378,49.4967,10039.3462,10636.3188,16606.0441,-106.3083,13.8891,-120.1974,43.4819,39.5433
2020-09-25,10736.33000000,10760.53000000,10556.24000000,10686.67000000,48101.11700800,48101.11700800,11150.2826,10710.1647,48.6521,10075.9592,10650.0459,16390.9126,-95.6997,19.5982,-115.2979,38.6689,41.8621
2020-09-26,10686.57000000,10820.94000000,10644.68000000,10728.60000000,28420.83665900,28420.83665900,11132.9700,10711.9204,49.4368,10105.8641,10665.2903,16259.5517,-82.9527,25.8761,-108.8289,45.6840,55.6465
2020-09-27,10728.59000000,10799.00000000,10594.82000000,10774.25000000,30549.48325300,30549.48325300,11113.2268,10717.8566,50.3267,10127.2809,10682.6328,16236.1519,-68.3789,32.3600,-100.7389,51.4558,56.8588
2020-09-28,10774.26000000,10950.00000000,10626.00000000,10696.12000000,50095.25173400,50095.25173400,11093.5156,10715.7864,48.7454,10181.2822,10690.6257,15784.0605,-62.4139,30.6600,-93.0739,56.5554,57.1608
2020-09-29,10696.11000000,10867.54000000,10635.87000000,10840.48000000,41874.89839900,41874.89839900,11072.4668,10727.6620,51.7614,10232.1318,10709.6554,15484.8916,-45.5134,38.0484,-83.5618,58.2520,60.7365
2020-09-30,10840.58000000,10849.34000000,10665.13000000,10776.59000000,39596.02732200,39596.02732200,11060.1570,10732.3218,50.3493,10265.9153,10719.6419,15256.9076,-36.8501,37.3693,-74.2194,59.5695,60.8113
2020-10-01,10776.59000000,10920.00000000,10437.00000000,10619.13000000,60866.33289300,60866.33289300,11041.2530,10721.5416,46.9498,10279.2490,10712.5382,15045.4311,-42.2037,25.6126,-67.8163,59.9661,58.3507
2020-10-02,10619.13000000,10664.64000000,10374.00000000,10570.40000000,50130.39370500,50130.39370500,11017.0610,10707.1472,45.9166,10278.7017,10699.6925,14909.6003,-49.8044,14.4095,-64.2139,56.2936,49.7189
2020-10-03,10570.40000000,10603.56000000,10496.46000000,10542.06000000,22298.22134100,22298.22134100,10992.6914,10691.4246,45.2923,10291.3093,10683.5312,14605.7499,-57.4526,5.4091,-62.8617,50.5512,43.5839
2020-10-04,10542.07000000,10696.87000000,10517.87000000,10666.63000000,23212.00159500,23212.00159500,10968.9760,10689.0632,48.6003,10285.8769,10678.2373,14601.8419,-52.8528,8.0071,-60.8599,47.3997,48.8964
2020-10-05,10666.62000000,10798.00000000,10615.64000000,10792.21000000,34025.76165300,34025.76165300,10946.6002,10698.8867,51.7666,10292.3332,10684.9280,14610.8753,-38.6288,17.7848,-56.4137,51.4616,61.9045
2020-10-06,10792.20000000,10800.00000000,10525.00000000,10599.66000000,48674.74047100,48674.74047100,10912.9708,10689.4366,46.9871,10292.2677,10673.2476,14483.0467,-42.4047,11.2072,-53.6119,59.1219,66.5649
2020-10-07,10599.65000000,10681.87000000,10546.17000000,10666.39000000,32811.99027900,32811.99027900,10887.3984,10687.2416,48.7530,10304.0885,10669.6099,14324.8240,-39.5565,11.2443,-50.8008,65.0620,66.7168
2020-10-08,10666.40000000,10950.00000000,10530.41000000,10925.57000000,51959.69157200,51959.69157200,10870.8180,10709.9396,55.0201,10327.4605,10691.9589,14336.9421,-16.1989,27.6815,-43.8804,68.3509,71.7710
2020-10-09,10925.44000000,11104.64000000,10829.00000000,11050.64000000,48240.07323700,48240.07323700,10854.7598,10742.3872,57.7079,10368.0010,10726.2565,14308.8109,12.2629,44.9147,-32.6517,74.0521,83.6684
2020-10-10,11050.64000000,11491.00000000,11050.51000000,11293.22000000,43648.03694300,43648.03694300,10849.9974,10794.8475,62.4008,10348.7456,10783.7999,15134.3427,53.7734,69.1401,-15.3667,81.8866,90.2205
2020-10-11,11293.22000000,11445.00000000,11221.00000000,11369.02000000,29043.85133900,29043.85133900,10844.1186,10849.5306,63.7542,10345.9663,10846.7864,15854.9873,91.7298,85.6772,6.0526,87.2944,87.9942
2020-10-12,11369.02000000,11720.01000000,11172.00000000,11528.25000000,52825.28371000,52825.28371000,10841.7210,10914.1705,66.4836,10328.6533,10920.4053,16837.9255,133.1245,101.6575,31.4670,87.9745,85.7089
2020-10-13,11528.24000000,11557.00000000,11300.00000000,11420.56000000,42205.28370900,42205.28370900,10835.1682,10962.3981,63.0269,10388.7173,10979.0126,16881.9652,155.4485,99.1852,56.2633,85.9661,84.1953
2020-10-14,11420.57000000,11547.98000000,11280.00000000,11417.89000000,41415.10601500,41415.10601500,10837.1576,11005.7783,62.9395,10397.8236,11031.7508,17371.0233,170.9543,91.7528,79.2015,83.4193,80.3535
2020-10-15,11417.89000000,11617.34000000,11250.83000000,11505.12000000,48760.71767900,48760.71767900,10838.0314,11053.3346,64.6631,10411.4058,11089.5511,17871.0036,188.1130,87.1292,100.9838,81.4432,79.7807
2020-10-16,11505.13000000,11541.15000000,11200.00000000,11319.32000000,48797.74950200,48797.74950200,10837.8102,11078.6666,58.4298,10435.5171,11125.7588,18028.1753,184.5911,66.8859,117.7053,78.8049,76.2804
2020-10-17,11319.24000000,11402.42000000,11255.00000000,11360.20000000,22368.91524100,22368.91524100,10834.4760,11105.4793,59.3581,10458.7044,11163.0468,18206.4707,182.9892,52.2272,130.7621,76.6155,73.7854
2020-10-18,11360.31000000,11505.00000000,11346.22000000,11503.14000000,23284.04119100,23284.04119100,10835.2220,11143.3517,62.5105,10488.3848,11211.1580,18438.8898,191.0515,48.2316,142.8199,74.3745,73.0577
2020-10-19,11503.14000000,11823.99000000,11407.96000000,11751.47000000,47414.53469200,47414.53469200,10836.0282,11201.2678,67.2615,10499.3401,11279.0766,19076.4418,215.0007,57.7446,157.2561,76.3186,82.1128
2020-10-20,11751.46000000,12038.38000000,11677.59000000,11909.99000000,62134.75066300,62134.75066300,10841.2378,11268.7651,69.8851,10513.5079,11357.7544,19800.2194,243.9596,69.3628,174.5968,81.4741,89.2517
2020-10-21,11910.00000000,13217.68000000,11886.95000000,12780.96000000,114584.45676700,114584.45676700,10858.4176,11412.7837,79.5717,10441.6805,11513.9845,22237.0247,333.3471,127.0002,206.3468,87.0828,89.8839
2020-10-22,12780.75000000,13185.00000000,12678.08000000,12968.52000000,70038.82414400,70038.82414400,10890.0172,11560.9490,80.9898,10416.0674,11677.7831,24294.9399,414.5433,166.5571,247.9861,89.1345,88.2679
2020-10-23,12968.84000000,13027.69000000,12720.08000000,12923.07000000,50386.99984100,50386.99984100,10945.6616,11690.6748,79.5488,10453.9981,11825.8335,25544.1872,469.8087,177.4581,292.3506,88.2421,86.5745
2020-10-24,12923.06000000,13166.73000000,12870.00000000,13111.73000000,35952.20907000,35952.20907000,10998.9712,11826.0134,81.0556,10492.2537,11980.5133,26863.1098,522.8037,184.3625,338.4413,88.3692,90.2652
2020-10-25,13111.73000000,13350.00000000,12888.00000000,13028.83000000,38481.57950400,38481.57950400,11056.2140,11940.5674,78.3247,10555.5620,12115.6546,27716.5809,551.7531,170.6494,381.1036,88.5555,88.8268
2020-10-26,13029.64000000,13238.81000000,12765.00000000,13052.19000000,60951.67298600,60951.67298600,11112.1338,12046.4362,78.5441,10668.8365,12242.3701,27977.7062,570.0098,151.1250,418.8849,89.2777,88.7410
2020-10-27,13052.15000000,13789.29000000,13019.87000000,13636.17000000,80796.55399600,80796.55399600,11177.3884,12197.8394,83.1383,10753.9663,12413.0240,29003.6014,624.4030,164.4145,459.9885,88.6880,88.4962
2020-10-28,13636.16000000,13859.48000000,12888.00000000,13266.40000000,94440.56122600,94440.56122600,11240.1834,12299.6071,72.5458,10862.7040,12534.3199,29250.4788,630.4058,136.3338,494.0720,87.7384,85.9781
2020-10-29,13266.40000000,13642.91000000,12920.77000000,13455.70000000,74872.60213200,74872.60213200,11304.9134,12409.7112,74.3477,10967.1071,12662.4976,29616.4020,643.0255,119.1629,523.8627,86.6696,85.5344
2020-10-30,13455.69000000,13669.98000000,13115.00000000,13560.10000000,70657.77888100,70657.77888100,11369.3780,12519.2720,75.3102,11056.7671,12789.1654,30113.1483,653.9131,104.0403,549.8727,85.0621,83.6740
2020-10-31,13560.10000000,14100.00000000,13411.50000000,13791.00000000,67339.23851500,67339.23851500,11437.4402,12640.3890,77.3355,11146.0913,12927.0291,30736.4067,673.4106,98.8302,574.5803,85.5252,87.3672
2020-11-01,13791.00000000,13895.00000000,13603.00000000,13761.50000000,36285.64852600,36285.64852600,11503.8518,12747.1615,76.4724,11238.6540,13050.5500,31169.5096,678.6589,83.2629,595.3960,86.4260,88.2367
2020-11-02,13761.49000000,13830.00000000,13195.05000000,13549.37000000,64566.42190800,64566.42190800,11568.1826,12823.5623,70.3888,11365.6043,13143.2335,30919.5262,658.1148,50.1750,607.9398,86.6984,84.4914
2020-11-03,13549.63000000,14066.11000000,13284.99000000,14023.53000000,74115.63078700,74115.63078700,11635.2178,12937.8449,75.1479,11501.2607,13270.9380,30967.7108,672.3438,51.5232,620.8206,86.6027,87.0799
2020-11-04,14023.53000000,14259.00000000,13525.00000000,14144.01000000,93016.98826200,93016.98826200,11702.3918,13052.7178,76.1948,11644.3073,13397.7089,30931.7243,685.4408,51.6962,633.7446,86.8060,88.8468
2020-11-05,14144.01000000,15750.00000000,14093.56000000,15590.02000000,143741.52267300,143741.52267300,11795.1120,13294.3656,84.5871,11709.8025,13649.6289,33047.8928,803.2420,135.5979,667.6441,90.1968,94.6637
2020-11-06,15590.02000000,15960.00000000,15166.00000000,15579.92000000,122618.19769500,122618.19769500,11887.9106,13512.0375,84.3634,11852.7095,13880.2503,34155.6582,885.5768,174.3462,711.2307,91.7868,91.8501
2020-11-07,15579.93000000,15753.52000000,14344.22000000,14818.30000000,101431.20655300,101431.20655300,11965.6088,13636.4434,69.4475,12088.3926,14018.2426,33316.7425,879.2362,134.4044,744.8318,89.6257,82.3633
2020-11-08,14818.30000000,15650.00000000,14703.88000000,15475.10000000,65547.17857400,65547.17857400,12053.4978,13811.5536,73.7566,12278.9266,14203.0008,33443.7427,916.6429,137.4489,779.1940,84.4259,79.0644
2020-11-09,15475.10000000,15840.00000000,14805.54000000,15328.41000000,108976.33413400,108976.33413400,12141.6604,13956.0161,71.3367,12499.8324,14356.0569,32918.3015,923.8024,115.6867,808.1157,79.2014,76.1765
2020-11-10,15328.41000000,15460.00000000,15072.46000000,15297.21000000,61681.91960600,61681.91960600,12239.2602,14083.7488,70.8045,12611.0201,14489.8634,33278.2962,916.3951,86.6235,829.7715,78.7123,80.8961
2020-11-11,15297.21000000,15965.00000000,15272.68000000,15684.24000000,78469.74645800,78469.74645800,12342.3528,14236.1766,73.4502,12701.4393,14648.5478,34119.6329,931.0226,81.0008,850.0217,79.9845,82.8808
2020-11-12,15684.25000000,16340.70000000,15440.64000000,16291.86000000,102196.35659200,102196.35659200,12463.3608,14431.9559,76.9775,12781.1760,14852.1688,35562.0964,980.3440,104.2578,876.0862,84.3354,89.2293
2020-11-13,16291.85000000,16480.00000000,15952.35000000,16320.70000000,75691.88101400,75691.88101400,12575.0484,14611.8363,77.1328,12876.4643,15042.4945,36702.7970,1010.1148,107.2229,902.8919,88.9716,94.8046
2020-11-14,16320.04000000,16326.99000000,15670.00000000,16070.45000000,59116.34717900,59116.34717900,12682.7240,14750.7519,72.5593,13030.2411,15193.7061,36828.3563,1001.9652,79.2587,922.7066,92.5857,93.7230
2020-11-15,16069.56000000,16180.00000000,15774.72000000,15957.00000000,43596.84151300,43596.84151300,12787.2920,14865.6327,70.5179,13211.3353,15319.6291,36402.5674,975.1117,41.9241,933.1876,92.4828,88.9207
2020-11-16,15957.00000000,16880.00000000,15864.00000000,16713.57000000,81300.67592400,81300.67592400,12906.0784,15041.6267,75.4735,13304.6361,15503.7739,37495.1523,1003.3134,56.1006,947.2128,90.5459,88.9940
2020-11-17,16713.08000000,17858.82000000,16538.00000000,17659.38000000,115221.40310200,115221.40310200,13045.3436,15290.9366,79.9995,13402.6791,15763.3416,39369.9661,1089.4242,113.7691,975.6551,89.8435,91.6158
2020-11-18,17659.38000000,18476.93000000,17214.45000000,17776.12000000,149019.78813400,149019.78813400,13184.0564,15527.6207,80.4784,13526.1281,16013.1084,40882.9108,1153.7874,142.5059,1011.2815,90.7345,91.5936
2020-11-19,17777.75000000,18179.80000000,17335.65000000,17802.82000000,93009.56100800,93009.56100800,13324.5810,15744.3063,80.5928,13688.6100,16244.8446,41807.1913,1193.1958,145.5314,1047.6644,90.3030,87.6995
2020-11-20,17802.81000000,18815.22000000,17740.04000000,18655.67000000,88423.01848900,88423.01848900,13485.3118,16021.5791,83.8497,13790.5714,16537.6012,44007.8996,1278.5073,184.6743,1093.8330,89.1124,88.0440
2020-11-21,18655.66000000,18965.90000000,18308.58000000,18703.80000000,75577.45839400,75577.45839400,13647.9798,16277.0287,84.0128,13964.3423,16811.7766,45286.1196,1334.6163,192.6266,1141.9896,89.0223,91.3234
2020-11-22,18703.80000000,18750.00000000,17610.86000000,18414.43000000,81645.73777800,81645.73777800,13805.4272,16480.5907,78.8578,14260.7432,17034.8581,44776.0067,1340.2834,158.6350,1181.6484,90.5698,92.3421
2020-11-23,18413.88000000,18766.00000000,18000.00000000,18368.00000000,82961.50609300,82961.50609300,13959.4546,16660.3440,78.0304,14528.6484,17230.3508,44247.3744,1325.7457,115.2779,1210.4678,90.6928,88.4128
2020-11-24,18368.01000000,19418.97000000,18018.00000000,19160.01000000,113581.50924100,113581.50924100,14126.8106,16898.4074,81.5804,14781.0894,17480.5850,44475.5413,1362.4278,121.5680,1240.8598,89.7119,88.3808
2020-11-25,19160.00000000,19484.21000000,18500.27000000,18719.11000000,93266.57688700,93266.57688700,14289.1996,17071.8077,74.3755,14898.3585,17664.9430,45330.7885,1340.4697,79.6879,1260.7818,87.7619,86.4921
2020-11-26,18718.83000000,18915.03000000,16188.00000000,17149.47000000,181005.24669300,181005.24669300,14418.8612,17079.2041,55.5620,14988.9346,17684.9111,44644.6767,1182.7765,-62.4042,1245.1807,82.0267,71.2071
2020-11-27,17149.47000000,17457.62000000,16438.08000000,17139.52000000,85297.02478700,85297.02478700,14543.1402,17084.9484,55.4662,15196.5848,17696.4576,42695.1857,1044.9551,-160.1805,1205.1356,70.1658,52.7982
2020-11-28,17139.53000000,17880.49000000,16865.56000000,17719.85000000,64910.69997000,64910.69997000,14676.5244,17145.4153,59.8171,15361.2118,17752.2201,41662.3034,971.3612,-187.0196,1158.3807,55.7520,43.2508
2020-11-29,17719.84000000,18360.05000000,17517.00000000,18184.99000000,55329.01630300,55329.01630300,14814.3598,17244.4224,62.9422,15588.6906,17841.5924,40370.6106,939.7376,-174.9145,1114.6521,49.2470,51.6920
2020-11-30,18185.00000000,19863.16000000,18184.99000000,19695.87000000,115463.46688800,115463.46688800,14980.8968,17477.8936,70.8676,15809.4613,18061.2552,40579.1945,1024.7781,-71.8992,1096.6773,55.2028,70.6656
2020-12-01,19695.87000000,19888.00000000,18001.12000000,18764.96000000,127698.76265200,127698.76265200,15125.6310,17600.4713,62.0607,16049.6276,18171.3140,39388.1784,1005.4663,-72.9688,1078.4351,66.2534,76.4026
2020-12-02,18764.96000000,19342.00000000,18330.00000000,19204.09000000,75911.01347800,75911.01347800,15281.3016,17753.1969,64.3136,16211.1933,18308.5246,39281.8375,1013.9080,-51.6217,1065.5297,76.4240,82.2039
2020-12-03,19204.08000000,19598.00000000,18867.20000000,19421.90000000,66689.39127900,66689.39127900,15441.3818,17912.1210,65.4108,16389.6352,18452.6112,39082.3708,1026.3424,-31.3498,1057.6922,79.3762,79.5221
2020-12-04,19422.34000000,19527.00000000,18565.31000000,18650.52000000,71283.66820000,71283.66820000,15584.2898,17982.4447,58.5458,16647.4972,18508.4654,37118.1481,962.8538,-75.8708,1038.7245,80.0723,78.4911
2020-12-05,18650.51000000,19177.00000000,18500.00000000,19147.66000000,42922.74857300,42922.74857300,15740.8566,18093.4176,61.3604,17004.4926,18599.3803,34548.2574,941.7971,-77.5419,1019.3391,78.6653,77.9827
2020-12-06,19147.66000000,19420.00000000,18857.00000000,19359.40000000,37043.09186100,37043.09186100,15900.8406,18213.9874,62.5274,17232.6936,18695.2672,33321.0041,931.4580,-70.3049,1001.7628,77.9645,77.4196
2020-12-07,19358.67000000,19420.91000000,18902.88000000,19166.90000000,41372.29629300,41372.29629300,16054.1158,18304.7410,60.7316,17320.3825,18760.2217,33158.6130,897.3864,-83.5011,980.8876,79.1580,82.0717
2020-12-08,19166.90000000,19294.84000000,18200.00000000,18324.11000000,61626.94761400,61626.94761400,16185.5686,18306.5856,53.4884,17338.3342,18737.7317,32731.7064,793.2345,-150.1224,943.3569,78.0479,74.6523
2020-12-09,18324.11000000,18639.57000000,17650.00000000,18541.28000000,79585.55380100,79585.55380100,16318.1944,18328.9375,54.9785,17380.5043,18733.3151,32261.4239,719.9184,-178.7509,898.6692,74.6686,67.2819
2020-12-10,18541.29000000,18557.32000000,17911.12000000,18254.63000000,52890.67509400,52890.67509400,16427.6678,18321.8606,52.5839,17335.8531,18698.0821,32320.3717,631.4061,-213.8105,845.2166,66.6436,57.9966
2020-12-11,18254.81000000,18292.73000000,17572.33000000,18036.53000000,72610.72425900,72610.72425900,16529.0280,18294.6862,50.7720,17260.5974,18643.9873,32477.8870,537.4651,-246.2012,783.6663,58.9817,51.6665
2020-12-12,18036.53000000,18948.66000000,18020.70000000,18808.69000000,49519.97843200,49519.97843200,16646.7404,18343.6390,56.4885,17281.4794,18666.6091,32517.9065,519.3364,-211.4639,730.8003,52.7628,48.6254
2020-12-13,18808.69000000,19411.00000000,18711.12000000,19174.99000000,56560.82174400,56560.82174400,16768.0056,18422.8153,58.9253,17318.5384,18722.2391,32759.2461,528.4352,-161.8921,690.3273,51.4785,54.1435
2020-12-14,19174.99000000,19349.00000000,19000.00000000,19273.14000000,47257.20129400,47257.20129400,16892.8918,18503.7986,59.5785,17370.3149,18783.3740,32913.9648,537.3714,-122.3647,659.7361,56.1603,65.7120
2020-12-15,19273.69000000,19570.00000000,19050.00000000,19426.43000000,61834.36601100,61834.36601100,17020.3766,18591.6682,60.6315,17404.2452,18858.5692,33401.8092,550.4771,-87.4072,637.8843,65.9727,78.0625
2020-12-16,19426.43000000,21560.00000000,19278.60000000,21335.52000000,114306.33557000,114306.33557000,17174.3636,18852.9874,70.8252,17410.8432,19112.2143,36125.9253,706.7640,55.1037,651.6602,76.7413,86.4496
